DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q26.3	15	99727117	LYSMD4	LYSMD4			ENSG00000183060			rs78472555-C	rs78472555	0	78472555	intron_variant	0	0.86	2E-6	5.698970004336019	(AA)	0.042	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	1q24.2	1	167762224	MPZL1	MPZL1			ENSG00000197965			rs77928077-G	rs77928077	0	77928077	intron_variant	0	0.896	5E-6	5.301029995663981	(AA)	0.043	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	21q21.3	21	28318903	Intergenic	LINC01695 - AF165147.1	ENSG00000236532	ENSG00000232855		90236	9835	rs9975325-A	rs9975325	0	9975325	intergenic_variant	1	0.023	4E-6	5.3979400086720375		0.049	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	21q21.3	21	28304351	Intergenic	LINC01695 - AF165147.1	ENSG00000236532	ENSG00000232855		75684	24387	rs138755414-T	rs138755414	0	138755414	intergenic_variant	1	0.018	4E-6	5.3979400086720375		0.052	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	3q27.2	3	185991711	Intergenic	NMRAL2P - ETV5	ENSG00000171658	ENSG00000244405		10839	54603	rs9874264-C	rs9874264	0	9874264	intergenic_variant	1	0.893	5E-6	5.301029995663981	(AA)	0.052	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	14q31.3	14	85870160	Intergenic	FLRT2 - LINC02328	ENSG00000185070	ENSG00000258733		215732	41278	rs144560641-A	rs144560641	0	144560641	intergenic_variant	1	0.012	2E-6	5.698970004336019		0.055	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q26.3	15	99725520	LYSMD4	LYSMD4			ENSG00000183060			rs11247124-A	rs11247124	0	11247124	intron_variant	0	0.93	2E-6	5.698970004336019	(AA)	0.058	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	3p13	3	73088330	Intergenic	PPP4R2 - RNU6-557P	ENSG00000163605	ENSG00000252651		19132	3818	rs140006825-C	rs140006825	0	140006825	intergenic_variant	1	0.016	4E-6	5.3979400086720375		0.059	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q26.3	15	99724313	LYSMD4	LYSMD4			ENSG00000183060			rs2123926-C	rs2123926	0	2123926	intron_variant	0	0.93	1E-6	6.0	(AA)	0.059	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	16p12.2	16	24080517	PRKCB	PRKCB			ENSG00000166501			rs6497718-A	rs6497718	0	6497718	intron_variant	0	0.929	3E-6	5.522878745280337	(AA)	0.06	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	16p12.2	16	24083382	PRKCB	PRKCB			ENSG00000166501			rs7205511-T	rs7205511	0	7205511	intron_variant	0	0.931	2E-6	5.698970004336019	(AA)	0.064	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43515071	C5orf34	C5orf34, C5orf34-AS1			ENSG00000172244, ENSG00000248554			rs75401687-T	rs75401687	0	75401687	5_prime_UTR_variant	0	0.964	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43520422	Intergenic	C5orf34-AS1, AC114956.1			ENSG00000248554, ENSG00000248240			rs79942555-T	rs79942555	0	79942555	intron_variant	0	0.964	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43531587	PAIP1	PAIP1			ENSG00000172239			rs141017100-T	rs141017100	0	141017100	intron_variant	0	0.963	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43548586	PAIP1	PAIP1			ENSG00000172239			rs115378923-T	rs115378923	0	115378923	intron_variant	0	0.963	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43551732	PAIP1	PAIP1			ENSG00000172239			rs116695782-A	rs116695782	0	116695782	intron_variant	0	0.963	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43554017	PAIP1	PAIP1			ENSG00000172239			rs79481971-C	rs79481971	0	79481971	intron_variant	0	0.963	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43558350	Intergenic	PAIP1 - NNT-AS1	ENSG00000172239	ENSG00000248092		592	13244	rs77683199-A	rs77683199	0	77683199	regulatory_region_variant	1	0.963	2E-6	5.698970004336019	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43563335	Intergenic	PAIP1 - NNT-AS1	ENSG00000172239	ENSG00000248092		5577	8259	rs114512566-C	rs114512566	0	114512566	intergenic_variant	1	0.963	1E-6	6.0	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43573032	Intergenic	NNT-AS1			ENSG00000248092			rs116448453-T	rs116448453	0	116448453	non_coding_transcript_exon_variant	0	0.963	1E-6	6.0	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43587726	AK096668	NNT-AS1, AMD1P3			ENSG00000248092, ENSG00000249286			rs115648704-G	rs115648704	0	115648704	non_coding_transcript_exon_variant	0	0.963	1E-6	6.0	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	5p12	5	43588739	AK096668	NNT-AS1			ENSG00000248092			rs114955764-A	rs114955764	0	114955764	non_coding_transcript_exon_variant	0	0.963	1E-6	6.0	(AA)	0.075	NR unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, chronic obstructive pulmonary disease, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0000341, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003265	Genome-wide genotyping array
